ID,                     言語設定,    入力開始日時,            入力終了日時,         システムファイル,                                   同意の有無,     理解しました,   内容の確認1,                       内容の確認2,                                             内容の確認3,                                                                                                                内容の確認4,                                                        1. AIは人間らしい振る舞いをする, 2. AIは生き物のように反応する, 3. AIは利用しやすい, 4. AIはタスクをうまく行う, 5. AIは好感が持てる, 6. AIは社会に馴染むことができる,7. AIには独自の個性がある, 8. 将来またこのAIを利用したいと思う,9. 直前の質問で選択した番号から1つずらした数字を選択してください, 10. AIの言動は見ていて楽しい, 11. AIとのやりとりは注意を引く, 12. AIは信頼できる, 13. AIと協力してタスクを行うことができた, 14. AIは気を配っている, 15. AIの言動は合理的である, 16. AIの言動には意図がある, 17. AIとのやりとりを好意的に受け止めている,18. AIは社会的な存在感がある,19. 他の人はAIを使うことをこの勧めると思う,20. AIには感情がある,AIの性格は変わっていない, AIの性格は初めのチャットの途中で変わった,AIの性格はチャットを新規作成した際に変わった,AIの性格はチャットを新規作成後の<br>チャットの途中に変わった,ピクト,オルタ,モーリッツ,左記以外,他に依頼したいことができたため,予定していた依頼がすべて無事に完了したため, AIからチャットを新規作成するように指示されたため,何度依頼しても期待した画像が出力されなかったため,性別,年齢,感想
nszw26001_u4wUufGHPE,ja,2026-01-27_23-17-15,2026-01-27_23-23-47,iframegid:conf/iframe/chatItoI_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,0,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,女,37,特にない,,
nszw26001_B35JiDRGup,ja,2026-01-27_23-17-13,2026-01-27_23-24-11,iframegid:conf/iframe/chatItoI_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,6,6,4,4,5,5,4,3,2,1,2,0,1,2,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,女,54,特になし,,
nszw26001_DAGJdIEdpR,ja,2026-01-27_23-17-22,2026-01-27_23-26-07,iframegid:conf/iframe/chatItoE_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,3,3,5,2,3,2,5,0,1,0,1,1,1,1,1,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1,女,51,AIとのやりとりが、こちらの意図を理解していなくて、何度も同じやりとりになりイラっとしました。,,
nszw26001_ANpTGneQtP,ja,2026-01-27_23-10-24,2026-01-27_23-26-19,iframegid:conf/iframe/chatItoI_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,0,1,1,0,2,2,2,2,3,5,5,5,5,5,5,5,4,5,4,5,1,0,0,0,0,0,0,1,0,0,0,1,女,59,少し難しく感じました,,
nszw26001_pdZHBtzAdm,ja,2026-01-27_23-20-45,2026-01-27_23-34-02,iframegid:conf/iframe/chatItoE_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,6,6,2,0,2,0,7,1,2,2,5,1,1,6,2,1,2,5,1,2,0,0,1,0,0,0,0,1,0,0,0,1,女,44,初めてのアンケートでしたが、スムーズに回答することができました<br>,,
nszw26001_jDaIGyUn39,ja,2026-01-27_23-12-33,2026-01-27_23-27-31,iframegid:conf/iframe/chatItoI_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,5,5,3,3,4,5,5,5,4,4,3,3,5,4,3,3,4,4,5,5,1,0,0,0,0,0,1,0,0,0,0,1,女,65,途中で発展性のないAIのやり取りに飽きてきた。,,
nszw26001_jUNc3kctIN,ja,2026-01-27_23-15-20,2026-01-27_23-30-02,iframegid:conf/iframe/chatItoE_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,6,3,4,2,5,5,8,3,4,8,8,5,7,3,3,2,5,7,6,2,0,0,1,0,1,0,1,0,0,0,0,1,女,47,,,
nszw26001_2AiztqcWP0,ja,2026-01-27_23-23-04,2026-01-27_23-31-24,iframegid:conf/iframe/chatItoE_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,5,7,5,3,5,6,6,2,1,5,5,3,6,5,6,5,5,6,4,0,0,0,1,0,1,0,0,0,0,0,0,1,女,59,あまりにもよくないAIでした。,,
nszw26001_hoUsQfdNPY,ja,2026-01-27_23-15-05,2026-01-27_23-40-31,iframegid:conf/iframe/chatItoE_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,女,70,意味がない,,
nszw26001_IeLG1vWhlJ,ja,2026-01-27_23-36-44,2026-01-27_23-42-02,iframegid:conf/iframe/chatItoE_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,6,6,6,5,5,4,5,4,5,5,5,4,6,5,5,5,6,6,5,5,0,0,1,0,0,0,0,1,0,0,0,1,女,56,名前が気になった,,
nszw26001_Ye9JvZzMju,ja,2026-01-27_23-39-41,2026-01-27_23-42-47,iframegid:conf/iframe/chatItoE_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,3,3,2,0,0,3,2,1,2,1,1,1,2,1,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,女,44,,,
nszw26001_tSFMatjjpW,ja,2026-01-27_23-37-13,2026-01-27_23-44-49,iframegid:conf/iframe/chatItoI_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,3,3,6,1,5,3,5,1,2,4,5,1,1,2,1,1,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,女,52,AIが無能すぎてびっくりした,,
nszw26001_VJ44hozcFp,ja,2026-01-27_23-36-13,2026-01-27_23-44-56,iframegid:conf/iframe/chatItoE_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,7,5,8,6,7,6,9,8,7,8,7,6,6,6,6,5,7,8,8,5,1,0,0,0,1,0,1,0,0,0,0,1,女,55,,,
nszw26001_JAA6rTAO7n,ja,2026-01-27_23-38-45,2026-01-27_23-45-07,iframegid:conf/iframe/chatItoI_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,3,8,5,3,2,2,1,5,4,6,6,3,6,3,5,3,6,4,5,3,1,0,0,0,0,0,0,1,0,0,0,1,女,56,,,
nszw26001_E6n0k77CqF,ja,2026-01-27_23-41-41,2026-01-27_23-45-39,iframegid:conf/iframe/chatItoI_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,9,7,8,8,8,8,8,8,7,9,9,8,9,8,9,8,9,8,9,8,1,0,0,0,1,0,0,0,0,0,0,1,女,57,わかりやすいのが良かった,,
nszw26001_MuruUoWmIb,ja,2026-01-27_23-39-04,2026-01-27_23-45-54,iframegid:conf/iframe/chatItoI_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,女,37,画像生成あるあるだと思いました。そして残念ながらこのAIはさすがに人に使われないと思います。,,
nszw26001_GDVJ4w9dd4,ja,2026-01-27_23-48-18,2026-01-27_23-51-21,iframegid:conf/iframe/chatItoE_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,10,8,9,9,9,8,9,8,7,8,8,9,8,8,8,8,8,9,9,8,0,0,1,0,1,0,1,0,0,0,0,1,女,57,よくできていて面白いですね,,
nszw26001_9ZIyTkfv7T,ja,2026-01-27_23-40-20,2026-01-27_23-51-39,iframegid:conf/iframe/chatItoE_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,7,6,5,2,5,5,7,0,1,6,7,3,7,7,7,5,7,7,0,1,0,0,1,0,1,0,1,0,0,0,0,1,女,63,楽しかったです,,
nszw26001_1cvvytE5YL,ja,2026-01-27_23-44-02,2026-01-27_23-51-52,iframegid:conf/iframe/chatItoE_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,6,6,3,2,2,4,7,2,3,3,5,2,2,4,6,4,4,4,2,5,0,0,1,0,0,0,0,1,0,0,0,1,女,56,,,
nszw26001_bhL8OlxdjB,ja,2026-01-27_23-46-43,2026-01-27_23-55-28,iframegid:conf/iframe/chatItoI_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,6,6,4,3,5,5,4,3,4,3,4,2,2,6,6,3,4,5,2,5,1,0,0,0,0,0,1,0,0,0,0,1,女,58,,,
nszw26001_IqIYtE1Ejq,ja,2026-01-27_23-54-24,2026-01-27_23-57-31,iframegid:conf/iframe/chatItoI_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,3,6,5,5,5,4,6,5,5,6,6,5,6,5,6,6,5,6,6,5,0,0,0,1,0,0,1,0,0,0,1,0,女,51,,,
nszw26001_i3al5rKr3Z,ja,2026-01-27_23-56-54,2026-01-28_00-00-46,iframegid:conf/iframe/chatItoI_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,3,2,3,3,4,3,2,2,3,4,3,3,3,3,2,2,2,3,2,2,1,0,0,0,0,0,0,1,0,0,0,1,女,21,あるあるすぎて共感できた,,
nszw26001_YP9VLHNJnB,ja,2026-01-27_23-52-41,2026-01-28_00-02-33,iframegid:conf/iframe/chatItoE_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,2,3,2,1,1,1,1,0,1,1,6,1,1,2,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,女,54,操作方法を読んでからチャットを始めましたが、最初操作にとまどいました。,,
nszw26001_cqVdjgsjix,ja,2026-01-27_23-51-38,2026-01-28_00-06-22,iframegid:conf/iframe/chatItoE_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,9,5,9,7,8,8,3,7,6,5,5,7,7,8,8,5,8,8,7,8,0,0,1,0,0,0,0,1,0,0,0,1,女,67,,,
nszw26001_aNDB7zYngR,ja,2026-01-27_23-56-24,2026-01-28_00-10-53,iframegid:conf/iframe/chatItoE_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,4,5,3,1,1,2,2,1,2,4,4,1,2,2,1,2,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,女,47,まあまあだった,,
nszw26001_QdJqbFsyNH,ja,2026-01-28_00-07-08,2026-01-28_00-14-53,iframegid:conf/iframe/chatItoE_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,1,1,4,1,1,2,5,5,4,1,5,2,5,5,5,4,2,7,5,2,1,0,0,0,0,0,0,1,0,0,0,1,女,57,,,
nszw26001_VDsFuRRo1m,ja,2026-01-28_00-05-45,2026-01-28_00-15-41,iframegid:conf/iframe/chatItoI_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,6,7,3,2,5,5,5,3,4,5,5,5,5,5,5,5,5,7,4,5,1,0,0,0,0,0,0,1,0,0,0,1,女,61,AIに対するもどかしさを改めて感じさせるアンケートでした。（課金すれば違うのかもしれませんが・・・）,,
nszw26001_DM9uQVfDet,ja,2026-01-28_00-06-09,2026-01-28_00-19-00,iframegid:conf/iframe/chatItoI_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,3,2,5,4,5,2,6,5,6,2,1,2,2,4,6,7,5,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,答えたくない,53,,,
nszw26001_ZdHvyY2wTb,ja,2026-01-28_00-36-16,2026-01-28_00-43-15,iframegid:conf/iframe/chatItoI_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,7,7,7,7,7,7,5,5,6,5,10,5,5,7,5,5,5,10,10,5,1,0,0,0,0,0,1,0,0,0,0,1,女,50,興味深い,,
nszw26001_8pk5X6nuO5,ja,2026-01-28_00-41-07,2026-01-28_00-48-56,iframegid:conf/iframe/chatItoI_name_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,3,3,3,2,5,4,3,2,1,5,4,3,3,3,2,2,3,5,3,0,1,0,0,0,0,0,1,0,0,0,0,1,女,59,どのようなモデルを選び、学習量をどれくらいにすると、このようなAIができるのか知りたくなった。,,
nszw26001_HGZj19V8gq,ja,2026-01-28_00-36-53,2026-01-28_00-52-56,iframegid:conf/iframe/chatItoE_noname_js/index.html,同意する,理解しました,AIとのチャットの様子を視聴する．,あなた自身がユーザになったつもりでチャットの様子を視聴する,チャット画面をスクロール，またはチャット画面右側に表示されるスクロールバーをドラッグすることでAIとのチャットを見返すことができる．,AIへの印象の評価は，あまり深く考え込まずに自分が感じた印象で評価する．,7,7,7,4,7,8,8,4,5,6,7,4,6,5,7,5,7,7,5,0,0,0,1,0,0,0,0,1,0,0,0,1,女,60,AIは使い方によっては人間にとって脅威となると思う。,,
